event_type,event_id,seed_issuer,event_date,event_size,event_instance,event_time,calendar_date,calendar_year,calendar_month,rp_article_count,rp_article_count_winsorized,any_bond_coverage,baseline_coverage,baseline_article_count,coverage_change_pp,article_count_change
Bond election,Bond election|denton tex|24062|3,denton tex,2005-02-01,3,3,13,2006-03-01,2006,3,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24062|1,denton tex,2005-02-01,3,1,14,2006-04-01,2006,4,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24062|2,denton tex,2005-02-01,3,2,14,2006-04-01,2006,4,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24062|3,denton tex,2005-02-01,3,3,14,2006-04-01,2006,4,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24062|1,denton tex,2005-02-01,3,1,15,2006-05-01,2006,5,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24062|2,denton tex,2005-02-01,3,2,15,2006-05-01,2006,5,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24062|3,denton tex,2005-02-01,3,3,15,2006-05-01,2006,5,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24062|1,denton tex,2005-02-01,3,1,16,2006-06-01,2006,6,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24062|2,denton tex,2005-02-01,3,2,16,2006-06-01,2006,6,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24062|3,denton tex,2005-02-01,3,3,16,2006-06-01,2006,6,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24062|1,denton tex,2005-02-01,3,1,17,2006-07-01,2006,7,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24062|2,denton tex,2005-02-01,3,2,17,2006-07-01,2006,7,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24062|3,denton tex,2005-02-01,3,3,17,2006-07-01,2006,7,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24062|1,denton tex,2005-02-01,3,1,18,2006-08-01,2006,8,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24062|2,denton tex,2005-02-01,3,2,18,2006-08-01,2006,8,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24062|3,denton tex,2005-02-01,3,3,18,2006-08-01,2006,8,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,-18,2011-05-01,2011,5,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,-17,2011-06-01,2011,6,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,-16,2011-07-01,2011,7,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,-15,2011-08-01,2011,8,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,-14,2011-09-01,2011,9,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,-13,2011-10-01,2011,10,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,-12,2011-11-01,2011,11,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,-11,2011-12-01,2011,12,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,-10,2012-01-01,2012,1,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,-9,2012-02-01,2012,2,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,-8,2012-03-01,2012,3,9,9,1,0,0,100,9
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,-7,2012-04-01,2012,4,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,-6,2012-05-01,2012,5,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,-5,2012-06-01,2012,6,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,-4,2012-07-01,2012,7,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,-3,2012-08-01,2012,8,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,-2,2012-09-01,2012,9,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,-1,2012-10-01,2012,10,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,0,2012-11-01,2012,11,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,1,2012-12-01,2012,12,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,2,2013-01-01,2013,1,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,3,2013-02-01,2013,2,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,4,2013-03-01,2013,3,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,5,2013-04-01,2013,4,6,6,1,0,0,100,6
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,6,2013-05-01,2013,5,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,7,2013-06-01,2013,6,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,8,2013-07-01,2013,7,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,9,2013-08-01,2013,8,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,10,2013-09-01,2013,9,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,11,2013-10-01,2013,10,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,12,2013-11-01,2013,11,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,13,2013-12-01,2013,12,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,14,2014-01-01,2014,1,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,15,2014-02-01,2014,2,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,16,2014-03-01,2014,3,6,6,1,0,0,100,6
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,17,2014-04-01,2014,4,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24155|1,denton tex,2012-11-01,1,1,18,2014-05-01,2014,5,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,-18,2013-05-01,2013,5,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,-18,2013-05-01,2013,5,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,-18,2013-05-01,2013,5,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,-18,2013-05-01,2013,5,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,-17,2013-06-01,2013,6,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,-17,2013-06-01,2013,6,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,-17,2013-06-01,2013,6,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,-17,2013-06-01,2013,6,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,-16,2013-07-01,2013,7,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,-16,2013-07-01,2013,7,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,-16,2013-07-01,2013,7,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,-16,2013-07-01,2013,7,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,-15,2013-08-01,2013,8,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,-15,2013-08-01,2013,8,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,-15,2013-08-01,2013,8,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,-15,2013-08-01,2013,8,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,-14,2013-09-01,2013,9,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,-14,2013-09-01,2013,9,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,-14,2013-09-01,2013,9,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,-14,2013-09-01,2013,9,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,-13,2013-10-01,2013,10,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,-13,2013-10-01,2013,10,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,-13,2013-10-01,2013,10,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,-13,2013-10-01,2013,10,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,-12,2013-11-01,2013,11,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,-12,2013-11-01,2013,11,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,-12,2013-11-01,2013,11,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,-12,2013-11-01,2013,11,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,-11,2013-12-01,2013,12,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,-11,2013-12-01,2013,12,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,-11,2013-12-01,2013,12,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,-11,2013-12-01,2013,12,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,-10,2014-01-01,2014,1,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,-10,2014-01-01,2014,1,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,-10,2014-01-01,2014,1,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,-10,2014-01-01,2014,1,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,-9,2014-02-01,2014,2,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,-9,2014-02-01,2014,2,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,-9,2014-02-01,2014,2,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,-9,2014-02-01,2014,2,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,-8,2014-03-01,2014,3,6,6,1,0,0,100,6
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,-8,2014-03-01,2014,3,6,6,1,0,0,100,6
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,-8,2014-03-01,2014,3,6,6,1,0,0,100,6
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,-8,2014-03-01,2014,3,6,6,1,0,0,100,6
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,-7,2014-04-01,2014,4,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,-7,2014-04-01,2014,4,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,-7,2014-04-01,2014,4,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,-7,2014-04-01,2014,4,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,-6,2014-05-01,2014,5,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,-6,2014-05-01,2014,5,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,-6,2014-05-01,2014,5,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,-6,2014-05-01,2014,5,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,-5,2014-06-01,2014,6,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,-5,2014-06-01,2014,6,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,-5,2014-06-01,2014,6,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,-5,2014-06-01,2014,6,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,-4,2014-07-01,2014,7,1,1,1,0,0,100,1
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,-4,2014-07-01,2014,7,1,1,1,0,0,100,1
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,-4,2014-07-01,2014,7,1,1,1,0,0,100,1
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,-4,2014-07-01,2014,7,1,1,1,0,0,100,1
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,-3,2014-08-01,2014,8,8,8,1,0,0,100,8
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,-3,2014-08-01,2014,8,8,8,1,0,0,100,8
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,-3,2014-08-01,2014,8,8,8,1,0,0,100,8
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,-3,2014-08-01,2014,8,8,8,1,0,0,100,8
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,-2,2014-09-01,2014,9,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,-2,2014-09-01,2014,9,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,-2,2014-09-01,2014,9,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,-2,2014-09-01,2014,9,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,-1,2014-10-01,2014,10,3,3,1,0,0,100,3
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,-1,2014-10-01,2014,10,3,3,1,0,0,100,3
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,-1,2014-10-01,2014,10,3,3,1,0,0,100,3
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,-1,2014-10-01,2014,10,3,3,1,0,0,100,3
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,0,2014-11-01,2014,11,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,0,2014-11-01,2014,11,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,0,2014-11-01,2014,11,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,0,2014-11-01,2014,11,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,1,2014-12-01,2014,12,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,1,2014-12-01,2014,12,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,1,2014-12-01,2014,12,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,1,2014-12-01,2014,12,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,2,2015-01-01,2015,1,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,2,2015-01-01,2015,1,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,2,2015-01-01,2015,1,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,2,2015-01-01,2015,1,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,3,2015-02-01,2015,2,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,3,2015-02-01,2015,2,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,3,2015-02-01,2015,2,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,3,2015-02-01,2015,2,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,4,2015-03-01,2015,3,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,4,2015-03-01,2015,3,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,4,2015-03-01,2015,3,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,4,2015-03-01,2015,3,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,5,2015-04-01,2015,4,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,5,2015-04-01,2015,4,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,5,2015-04-01,2015,4,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,5,2015-04-01,2015,4,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,6,2015-05-01,2015,5,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,6,2015-05-01,2015,5,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,6,2015-05-01,2015,5,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,6,2015-05-01,2015,5,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,7,2015-06-01,2015,6,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,7,2015-06-01,2015,6,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,7,2015-06-01,2015,6,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,7,2015-06-01,2015,6,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,8,2015-07-01,2015,7,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,8,2015-07-01,2015,7,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,8,2015-07-01,2015,7,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,8,2015-07-01,2015,7,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,9,2015-08-01,2015,8,11,9,1,0,0,100,11
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,9,2015-08-01,2015,8,11,9,1,0,0,100,11
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,9,2015-08-01,2015,8,11,9,1,0,0,100,11
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,9,2015-08-01,2015,8,11,9,1,0,0,100,11
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,10,2015-09-01,2015,9,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,10,2015-09-01,2015,9,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,10,2015-09-01,2015,9,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,10,2015-09-01,2015,9,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,11,2015-10-01,2015,10,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,11,2015-10-01,2015,10,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,11,2015-10-01,2015,10,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,11,2015-10-01,2015,10,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,12,2015-11-01,2015,11,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,12,2015-11-01,2015,11,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,12,2015-11-01,2015,11,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,12,2015-11-01,2015,11,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,13,2015-12-01,2015,12,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,13,2015-12-01,2015,12,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,13,2015-12-01,2015,12,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,13,2015-12-01,2015,12,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,14,2016-01-01,2016,1,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,14,2016-01-01,2016,1,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,14,2016-01-01,2016,1,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,14,2016-01-01,2016,1,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,15,2016-02-01,2016,2,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,15,2016-02-01,2016,2,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,15,2016-02-01,2016,2,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,15,2016-02-01,2016,2,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,16,2016-03-01,2016,3,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,16,2016-03-01,2016,3,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,16,2016-03-01,2016,3,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,16,2016-03-01,2016,3,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,17,2016-04-01,2016,4,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,17,2016-04-01,2016,4,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,17,2016-04-01,2016,4,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,17,2016-04-01,2016,4,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|1,denton tex,2014-11-01,4,1,18,2016-05-01,2016,5,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|2,denton tex,2014-11-01,4,2,18,2016-05-01,2016,5,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|3,denton tex,2014-11-01,4,3,18,2016-05-01,2016,5,0,0,0,0,0,0,0
Bond election,Bond election|denton tex|24179|4,denton tex,2014-11-01,4,4,18,2016-05-01,2016,5,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,-18,2017-05-01,2017,5,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,-18,2017-05-01,2017,5,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,-18,2017-05-01,2017,5,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,-18,2017-05-01,2017,5,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,-17,2017-06-01,2017,6,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,-17,2017-06-01,2017,6,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,-17,2017-06-01,2017,6,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,-17,2017-06-01,2017,6,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,-16,2017-07-01,2017,7,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|2,duncanville tex,2018-11-01,4,2,-16,2017-07-01,2017,7,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|3,duncanville tex,2018-11-01,4,3,-16,2017-07-01,2017,7,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|4,duncanville tex,2018-11-01,4,4,-16,2017-07-01,2017,7,0,0,0,0,0,0,0
Bond election,Bond election|duncanville tex|24227|1,duncanville tex,2018-11-01,4,1,-15,2017-08-01,2017,8,0,0,0,0,0,0,0
